market_date,total_news_count,market_hours_news_count,outside_market_hours_news_count,score_0_count,score_1_count,score_2_count,score_3_count,score_4_count,score_5_count,score_6_count,score_7_count,score_8_count,score_9_count,score_10_count,sentiment_score_histogram
2000-08-22,51,0,51,0,0,0,0,0,51,0,0,0,0,0,5:51
2000-08-23,53,0,53,0,0,0,0,0,53,0,0,0,0,0,5:53
2000-08-24,55,0,55,0,0,0,0,0,55,0,0,0,0,0,5:55
2000-08-25,13,0,13,0,0,0,0,0,13,0,0,0,0,0,5:13
2000-08-26,12,0,12,0,0,0,0,0,12,0,0,0,0,0,5:12
2000-08-27,36,0,36,0,0,0,0,0,35,0,0,0,0,1,"5:35, 10:1"
2000-08-28,49,0,49,0,0,0,0,0,49,0,0,0,0,0,5:49
2000-08-29,59,0,59,0,0,0,0,0,59,0,0,0,0,0,5:59
2000-08-30,66,0,66,0,0,0,0,0,66,0,0,0,0,0,5:66
2000-08-31,66,0,66,0,0,0,0,0,66,0,0,0,0,0,5:66
2000-09-01,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2000-09-02,21,0,21,0,0,0,0,0,21,0,0,0,0,0,5:21
2000-09-03,60,0,60,0,0,0,0,0,60,0,0,0,0,0,5:60
2000-09-04,47,0,47,1,0,0,0,0,46,0,0,0,0,0,"0:1, 5:46"
2000-09-05,55,0,55,0,0,0,0,0,55,0,0,0,0,0,5:55
2000-09-06,61,0,61,0,0,0,0,0,61,0,0,0,0,0,5:61
2000-09-07,58,0,58,0,0,0,0,0,58,0,0,0,0,0,5:58
2000-09-08,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2000-09-09,13,0,13,0,0,0,0,0,13,0,0,0,0,0,5:13
2000-09-10,73,0,73,1,0,0,0,0,72,0,0,0,0,0,"0:1, 5:72"
2000-09-11,56,0,56,0,0,0,0,0,56,0,0,0,0,0,5:56
2000-09-12,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2000-09-13,67,0,67,0,0,0,0,0,67,0,0,0,0,0,5:67
2000-09-14,67,0,67,0,0,0,0,0,67,0,0,0,0,0,5:67
2000-09-15,21,0,21,0,0,0,0,0,21,0,0,0,0,0,5:21
2000-09-16,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2000-09-17,54,0,54,0,0,0,0,0,54,0,0,0,0,0,5:54
2000-09-18,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2000-09-19,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2000-09-20,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2000-09-21,60,0,60,0,0,0,0,0,60,0,0,0,0,0,5:60
2000-09-22,31,0,31,0,0,0,0,0,31,0,0,0,0,0,5:31
2000-09-23,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2000-09-24,71,0,71,0,0,0,0,0,71,0,0,0,0,0,5:71
2000-09-25,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2000-09-26,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2000-09-27,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2000-09-28,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2000-09-29,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2000-09-30,32,0,32,0,0,0,0,0,32,0,0,0,0,0,5:32
2000-10-01,66,0,66,0,0,0,0,0,66,0,0,0,0,0,5:66
2000-10-02,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2000-10-03,70,0,70,0,0,0,0,0,70,0,0,0,0,0,5:70
2000-10-04,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2000-10-05,41,0,41,0,0,0,0,0,41,0,0,0,0,0,5:41
2000-10-06,21,0,21,0,0,0,0,0,21,0,0,0,0,0,5:21
2000-10-07,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2000-10-08,70,0,70,0,0,0,0,0,70,0,0,0,0,0,5:70
2000-10-09,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2000-10-10,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2000-10-11,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2000-10-12,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2000-10-13,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2000-10-14,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2000-10-15,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2000-10-16,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2000-10-17,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2000-10-18,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2000-10-19,62,0,62,0,0,0,0,0,62,0,0,0,0,0,5:62
2000-10-20,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2000-10-21,11,0,11,0,0,0,0,0,11,0,0,0,0,0,5:11
2000-10-22,80,0,80,0,0,0,0,0,80,0,0,0,0,0,5:80
2000-10-23,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2000-10-24,67,0,67,0,0,0,0,0,67,0,0,0,0,0,5:67
2000-10-25,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2000-10-26,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2000-10-27,15,0,15,0,0,0,0,0,15,0,0,0,0,0,5:15
2000-10-28,17,0,17,0,0,0,0,0,17,0,0,0,0,0,5:17
2000-10-29,73,0,73,1,0,0,0,0,72,0,0,0,0,0,"0:1, 5:72"
2000-10-30,66,0,66,0,0,0,0,0,66,0,0,0,0,0,5:66
2000-10-31,79,0,79,1,0,0,0,0,78,0,0,0,0,0,"0:1, 5:78"
2000-11-01,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2000-11-02,72,0,72,0,0,0,0,0,72,0,0,0,0,0,5:72
2000-11-03,30,0,30,0,0,0,0,0,30,0,0,0,0,0,5:30
2000-11-04,30,0,30,0,0,0,0,0,30,0,0,0,0,0,5:30
2000-11-05,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2000-11-06,34,0,34,0,0,0,0,0,34,0,0,0,0,0,5:34
2000-11-07,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2000-11-08,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2000-11-09,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2000-11-10,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2000-11-11,16,0,16,0,0,0,0,0,16,0,0,0,0,0,5:16
2000-11-12,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2000-11-13,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2000-11-14,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2000-11-15,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2000-11-16,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2000-11-17,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2000-11-18,18,0,18,0,0,0,0,0,18,0,0,0,0,0,5:18
2000-11-19,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2000-11-20,80,0,80,0,0,0,0,0,80,0,0,0,0,0,5:80
2000-11-21,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2000-11-22,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2000-11-23,67,0,67,0,0,0,0,0,67,0,0,0,0,0,5:67
2000-11-24,24,0,24,0,0,0,0,0,24,0,0,0,0,0,5:24
2000-11-25,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2000-11-26,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2000-11-27,94,0,94,0,0,0,0,0,94,0,0,0,0,0,5:94
2000-11-28,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2000-11-29,96,0,96,0,0,0,0,0,95,0,0,0,0,1,"5:95, 10:1"
2000-11-30,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2000-12-01,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2000-12-02,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2000-12-03,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2000-12-04,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2000-12-05,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2000-12-06,89,0,89,0,0,0,0,0,89,0,0,0,0,0,5:89
2000-12-07,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2000-12-08,35,0,35,0,0,0,0,0,35,0,0,0,0,0,5:35
2000-12-09,31,0,31,0,0,0,0,0,31,0,0,0,0,0,5:31
2000-12-10,30,0,30,0,0,0,0,0,30,0,0,0,0,0,5:30
2000-12-11,30,0,30,0,0,0,0,0,30,0,0,0,0,0,5:30
2000-12-12,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2000-12-13,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2000-12-14,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2000-12-15,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2000-12-16,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2000-12-17,89,0,89,0,0,0,0,0,89,0,0,0,0,0,5:89
2000-12-18,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2000-12-19,92,0,92,0,0,0,0,0,92,0,0,0,0,0,5:92
2000-12-20,72,0,72,1,0,0,0,0,71,0,0,0,0,0,"0:1, 5:71"
2000-12-21,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2000-12-22,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2000-12-23,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2000-12-24,66,0,66,0,0,0,0,0,66,0,0,0,0,0,5:66
2000-12-25,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2000-12-26,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2000-12-27,67,0,67,0,0,0,0,0,67,0,0,0,0,0,5:67
2000-12-28,57,0,57,0,0,0,0,0,57,0,0,0,0,0,5:57
2000-12-29,17,0,17,0,0,0,0,0,17,0,0,0,0,0,5:17
2000-12-30,18,0,18,0,0,0,0,0,18,0,0,0,0,0,5:18
2000-12-31,13,0,13,0,0,0,0,0,13,0,0,0,0,0,5:13
2001-01-01,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2001-01-02,37,0,37,0,0,0,0,0,37,0,0,0,0,0,5:37
2001-01-03,36,0,36,0,0,0,0,0,36,0,0,0,0,0,5:36
2001-01-04,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2001-01-05,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-01-06,26,0,26,0,0,0,0,0,26,0,0,0,0,0,5:26
2001-01-07,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-01-08,64,0,64,0,0,0,0,0,64,0,0,0,0,0,5:64
2001-01-09,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2001-01-10,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2001-01-11,70,0,70,0,0,0,0,0,70,0,0,0,0,0,5:70
2001-01-12,26,0,26,0,0,0,0,0,26,0,0,0,0,0,5:26
2001-01-13,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2001-01-14,87,0,87,0,0,0,0,0,87,0,0,0,0,0,5:87
2001-01-15,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2001-01-16,92,0,92,0,0,0,0,0,92,0,0,0,0,0,5:92
2001-01-17,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2001-01-18,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-01-19,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2001-01-20,30,0,30,0,0,0,0,0,30,0,0,0,0,0,5:30
2001-01-21,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-01-22,80,0,80,0,0,0,0,0,80,0,0,0,0,0,5:80
2001-01-23,91,0,91,0,0,0,0,0,91,0,0,0,0,0,5:91
2001-01-24,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-01-25,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-01-26,19,0,19,0,0,0,0,0,19,0,0,0,0,0,5:19
2001-01-27,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-01-28,74,0,74,1,0,0,0,0,73,0,0,0,0,0,"0:1, 5:73"
2001-01-29,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2001-01-30,71,0,71,0,0,0,0,0,71,0,0,0,0,0,5:71
2001-01-31,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-02-01,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-02-02,26,0,26,0,0,0,0,0,26,0,0,0,0,0,5:26
2001-02-03,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-02-04,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2001-02-05,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-02-06,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2001-02-07,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2001-02-08,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-02-09,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-02-10,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2001-02-11,88,0,88,0,0,0,0,0,88,0,0,0,0,0,5:88
2001-02-12,75,0,75,1,0,0,0,0,74,0,0,0,0,0,"0:1, 5:74"
2001-02-13,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2001-02-14,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-02-15,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-02-16,24,0,24,0,0,0,0,0,24,0,0,0,0,0,5:24
2001-02-17,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2001-02-18,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-02-19,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-02-20,70,0,70,1,0,0,0,0,69,0,0,0,0,0,"0:1, 5:69"
2001-02-21,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2001-02-22,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-02-23,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2001-02-24,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-02-25,71,0,71,0,0,0,0,0,71,0,0,0,0,0,5:71
2001-02-26,58,0,58,0,0,0,0,0,58,0,0,0,0,0,5:58
2001-02-27,60,0,60,0,0,0,0,0,60,0,0,0,0,0,5:60
2001-02-28,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2001-03-01,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2001-03-02,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-03-03,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2001-03-04,64,0,64,0,0,0,0,0,64,0,0,0,0,0,5:64
2001-03-05,62,0,62,1,0,0,0,0,61,0,0,0,0,0,"0:1, 5:61"
2001-03-06,62,0,62,0,0,0,0,0,62,0,0,0,0,0,5:62
2001-03-07,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2001-03-08,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-03-09,32,0,32,0,0,0,0,0,32,0,0,0,0,0,5:32
2001-03-10,44,0,44,0,0,0,0,0,44,0,0,0,0,0,5:44
2001-03-11,75,0,75,0,0,0,0,0,75,0,0,0,0,0,5:75
2001-03-12,72,0,72,0,0,0,0,0,72,0,0,0,0,0,5:72
2001-03-13,77,0,77,0,0,0,0,0,76,0,0,0,0,1,"5:76, 10:1"
2001-03-14,67,0,67,1,0,0,0,0,66,0,0,0,0,0,"0:1, 5:66"
2001-03-15,62,0,62,0,0,0,0,0,62,0,0,0,0,0,5:62
2001-03-16,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-03-17,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-03-18,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-03-19,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-03-20,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2001-03-21,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-03-22,78,0,78,0,0,0,0,0,77,0,0,0,0,1,"5:77, 10:1"
2001-03-23,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-03-24,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-03-25,80,0,80,1,0,0,0,0,79,0,0,0,0,0,"0:1, 5:79"
2001-03-26,79,0,79,1,0,0,0,0,78,0,0,0,0,0,"0:1, 5:78"
2001-03-27,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-03-28,88,0,88,0,0,0,0,0,88,0,0,0,0,0,5:88
2001-03-29,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2001-03-30,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-03-31,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-04-01,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2001-04-02,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2001-04-03,96,0,96,0,0,0,0,0,96,0,0,0,0,0,5:96
2001-04-04,85,0,85,0,0,0,0,0,85,0,0,0,0,0,5:85
2001-04-05,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2001-04-06,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-04-07,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-04-08,87,0,87,0,0,0,0,0,87,0,0,0,0,0,5:87
2001-04-09,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2001-04-10,80,0,80,0,0,0,0,0,80,0,0,0,0,0,5:80
2001-04-11,80,0,80,0,0,0,0,0,80,0,0,0,0,0,5:80
2001-04-12,89,0,89,0,0,0,0,0,89,0,0,0,0,0,5:89
2001-04-13,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-04-14,35,0,35,0,0,0,0,0,35,0,0,0,0,0,5:35
2001-04-15,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-04-16,93,0,93,0,0,0,0,0,93,0,0,0,0,0,5:93
2001-04-17,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2001-04-18,87,0,87,0,0,0,0,0,86,0,0,0,0,1,"5:86, 10:1"
2001-04-19,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-04-20,30,0,30,0,0,0,0,0,30,0,0,0,0,0,5:30
2001-04-21,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-04-22,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2001-04-23,76,0,76,0,0,0,0,0,75,0,0,0,0,1,"5:75, 10:1"
2001-04-24,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-04-25,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2001-04-26,90,0,90,0,0,0,0,0,89,0,0,0,0,1,"5:89, 10:1"
2001-04-27,37,0,37,0,0,0,0,0,37,0,0,0,0,0,5:37
2001-04-28,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2001-04-29,37,0,37,0,0,0,0,0,37,0,0,0,0,0,5:37
2001-04-30,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-05-01,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-05-02,42,0,42,0,0,0,0,0,42,0,0,0,0,0,5:42
2001-05-03,41,0,41,0,0,0,0,0,41,0,0,0,0,0,5:41
2001-05-04,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-05-05,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2001-05-06,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-05-07,66,0,66,0,0,0,0,0,66,0,0,0,0,0,5:66
2001-05-08,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-05-09,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-05-10,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-05-11,24,0,24,0,0,0,0,0,24,0,0,0,0,0,5:24
2001-05-12,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-05-13,79,0,79,1,0,0,0,0,78,0,0,0,0,0,"0:1, 5:78"
2001-05-14,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-05-15,92,0,92,0,0,0,0,0,92,0,0,0,0,0,5:92
2001-05-16,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-05-17,79,0,79,1,0,0,0,0,78,0,0,0,0,0,"0:1, 5:78"
2001-05-18,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-05-19,23,0,23,0,0,0,0,0,23,0,0,0,0,0,5:23
2001-05-20,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-05-21,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-05-22,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-05-23,83,0,83,1,0,0,0,0,82,0,0,0,0,0,"0:1, 5:82"
2001-05-24,83,0,83,1,0,0,0,0,81,0,0,0,0,1,"0:1, 5:81, 10:1"
2001-05-25,29,0,29,0,0,0,0,0,29,0,0,0,0,0,5:29
2001-05-26,21,0,21,0,0,0,0,0,21,0,0,0,0,0,5:21
2001-05-27,70,0,70,0,0,0,0,0,69,0,0,0,0,1,"5:69, 10:1"
2001-05-28,72,0,72,0,0,0,0,0,72,0,0,0,0,0,5:72
2001-05-29,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-05-30,85,0,85,0,0,0,0,0,85,0,0,0,0,0,5:85
2001-05-31,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-06-01,24,0,24,0,0,0,0,0,24,0,0,0,0,0,5:24
2001-06-02,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-06-03,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2001-06-04,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2001-06-05,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-06-06,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-06-07,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-06-08,48,0,48,0,0,0,0,0,48,0,0,0,0,0,5:48
2001-06-09,31,0,31,0,0,0,0,0,31,0,0,0,0,0,5:31
2001-06-10,31,0,31,0,0,0,0,0,31,0,0,0,0,0,5:31
2001-06-11,31,0,31,0,0,0,0,0,31,0,0,0,0,0,5:31
2001-06-12,92,0,92,1,0,0,0,0,91,0,0,0,0,0,"0:1, 5:91"
2001-06-13,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-06-14,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-06-15,35,0,35,0,0,0,0,0,35,0,0,0,0,0,5:35
2001-06-16,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2001-06-17,82,0,82,0,0,0,0,0,82,0,0,0,0,0,5:82
2001-06-18,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-06-19,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-06-20,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-06-21,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-06-22,33,0,33,0,0,0,0,0,33,0,0,0,0,0,5:33
2001-06-23,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2001-06-24,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-06-25,75,0,75,1,0,0,0,0,74,0,0,0,0,0,"0:1, 5:74"
2001-06-26,88,0,88,0,0,0,0,0,88,0,0,0,0,0,5:88
2001-06-27,93,0,93,0,0,0,0,0,93,0,0,0,0,0,5:93
2001-06-28,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-06-29,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-06-30,22,0,22,0,0,0,0,0,22,0,0,0,0,0,5:22
2001-07-01,67,0,67,0,0,0,0,0,67,0,0,0,0,0,5:67
2001-07-02,86,0,86,1,0,0,0,0,85,0,0,0,0,0,"0:1, 5:85"
2001-07-03,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-07-04,69,0,69,0,0,0,0,0,69,0,0,0,0,0,5:69
2001-07-05,79,0,79,0,0,0,0,0,79,0,0,0,0,0,5:79
2001-07-06,25,0,25,0,0,0,0,0,25,0,0,0,0,0,5:25
2001-07-07,24,0,24,0,0,0,0,0,24,0,0,0,0,0,5:24
2001-07-08,83,0,83,0,0,0,0,0,83,0,0,0,0,0,5:83
2001-07-09,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2001-07-10,86,0,86,0,0,0,0,0,86,0,0,0,0,0,5:86
2001-07-11,73,0,73,0,0,0,0,0,73,0,0,0,0,0,5:73
2001-07-12,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-07-13,28,0,28,0,0,0,0,0,28,0,0,0,0,0,5:28
2001-07-14,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-07-15,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-07-16,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-07-17,83,0,83,0,0,0,0,0,82,0,0,0,0,1,"5:82, 10:1"
2001-07-18,84,0,84,0,0,0,0,0,84,0,0,0,0,0,5:84
2001-07-19,94,0,94,0,0,0,0,0,94,0,0,0,0,0,5:94
2001-07-20,35,0,35,0,0,0,0,0,35,0,0,0,0,0,5:35
2001-07-21,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-07-22,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-07-23,72,0,72,0,0,0,0,0,72,0,0,0,0,0,5:72
2001-07-24,68,0,68,0,0,0,0,0,68,0,0,0,0,0,5:68
2001-07-25,85,0,85,0,0,0,0,0,85,0,0,0,0,0,5:85
2001-07-26,74,0,74,0,0,0,0,0,74,0,0,0,0,0,5:74
2001-07-27,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-07-28,20,0,20,0,0,0,0,0,20,0,0,0,0,0,5:20
2001-07-29,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2001-07-30,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-07-31,81,0,81,0,0,0,0,0,81,0,0,0,0,0,5:81
2001-08-01,78,0,78,0,0,0,0,0,78,0,0,0,0,0,5:78
2001-08-02,85,0,85,0,0,0,0,0,85,0,0,0,0,0,5:85
2001-08-03,38,0,38,0,0,0,0,0,38,0,0,0,0,0,5:38
2001-08-04,27,0,27,0,0,0,0,0,27,0,0,0,0,0,5:27
2001-08-05,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
2001-08-06,76,0,76,0,0,0,0,0,76,0,0,0,0,0,5:76
2001-08-07,77,0,77,0,0,0,0,0,77,0,0,0,0,0,5:77
