fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,seed,variant
fold2,val,1240,233,233,0.0234078489862814,0.0254512396706831,0.1067872619800291,0.2383359138418865,0.3726637476458319,0.2968985565499543,-0.0857236894865163,64.87654121560142,70.46934649280844,6.0606060606060606,629425236,gating
fold2,test,1240,233,233,0.1169213505611566,0.1276192246067635,0.1011567632764105,1.2615985374902163,2.0748003160828725,1.5063882028999052,-0.084718682980315,57.40756017388714,62.35648777508431,7.0344827586206895,629425236,gating
fold3,val,1239,233,233,0.1388875199713362,0.151727857118384,0.1091118323462683,1.3905719834020656,1.9317239503694308,2.581854581850154,-0.0587670034497667,15.259826527898824,16.575328814786655,27.75,629425236,gating
fold3,test,1239,233,233,0.0211387728169403,0.0229818685377902,0.1544223971610463,0.1488247104066296,0.202963885773078,0.1870617511258966,-0.1228571228456156,0.9669736957025212,1.0503334970561868,232.0,629425236,gating
fold4,val,1239,233,233,0.1014527499376789,0.1106663625307258,0.1472045565564796,0.7517862566181176,1.0583162279179024,0.9767572045850524,-0.1132997658079617,19.95578098753945,21.676106934741124,20.181818181818183,629425236,gating
fold4,test,1239,233,233,0.1534074093029622,0.1676860082172835,0.1146270626327944,1.4628832351262668,1.9740834073445872,2.788684994810772,-0.0601308532621347,9.967818443931076,10.827113137373413,37.833333333333336,629425236,gating
fold5,val,1239,233,233,0.1053004622684592,0.1148813687274705,0.1049908334931855,1.0942037976575067,1.7419445823261164,1.9780368846768943,-0.0580784765023408,48.79578846852954,53.00232195719589,8.28,629425236,gating
fold5,test,1239,232,232,-0.1116726033139364,-0.1211841530593406,0.065951944815105,-1.837461403133418,-2.7498230908822907,-1.0440056638089266,-0.1160761452358554,35.77425471985697,39.026459694389416,11.88888888888889,629425236,gating
fold6,val,1239,232,232,-0.0255372042978703,-0.0278261770227936,0.0676758637405626,-0.4111684060578244,-0.5454923576784783,-0.3384000595593227,-0.0822286410322443,9.169153460116323,10.002712865581444,43.6,629425236,gating
fold6,test,1239,232,232,-0.0091005927909949,-0.009923801217319,0.1700863413734723,-0.058345668071774,-0.0794009056493136,-0.050659681232788,-0.1958915053515213,13.322400724722348,14.533528063333469,29.857142857142858,629425236,gating
fold7,val,1240,232,232,0.0894589636739966,0.0979781139797235,0.1734861420158744,0.5647604635231228,0.809207937690488,1.0369757092466714,-0.094484483200577,4.874124037436797,5.317226222658324,75.33333333333333,629425236,gating
fold7,test,1240,233,233,-0.1802896486596531,-0.194218388762597,0.1186600404116768,-1.636763211008352,-2.826123185329162,-1.0612949939583498,-0.1830013237301853,1.1035113883938503,1.1986416804967686,232.0,629425236,gating
