fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,run,seed,variant
fold8,test,1239,93,93,-0.0404660308218922,-0.1069804429593728,0.5095621042184387,-0.2099458379532723,-0.2930964244572803,-0.3722600837966184,-0.2873809135491969,7.482892412365313,20.496618346913685,22.25,drl_latent_regime_no_dir_52,52,no_sentiment
fold1,val,1241,231,231,0.0726959197016758,0.07992049761224,0.1302177844138932,0.6137448734207855,0.9564640590023272,0.8250313788638711,-0.0968696460033998,5.0085400964346505,5.487617844789269,76.0,drl_latent_regime_no_dir_63,63,gating
fold1,test,1241,233,233,0.0933213259389893,0.1017629113823195,0.105013108071411,0.9690496096270064,1.4182665237489926,1.4847309418851615,-0.0685396313308532,47.27975818944208,51.35559941266985,8.708333333333334,drl_latent_regime_no_dir_63,63,gating
fold2,val,1240,233,233,-0.0722753271537183,-0.0782558093292093,0.1039611492017187,-0.7527409030210648,-1.3081193565028764,-0.6744872598822121,-0.1160226648949239,65.04011444863778,70.6470208666238,6.0606060606060606,drl_latent_regime_no_dir_63,63,gating
fold2,test,1240,233,233,0.0120698014688833,0.013117097298928,0.0924438522761193,0.1418925864290983,0.2385464162068611,0.1467462674194885,-0.0893862415009955,98.5473520271829,107.0428134088366,3.66,drl_latent_regime_no_dir_63,63,gating
fold3,val,1239,233,233,0.2458094260323262,0.269638840510197,0.0989133451000925,2.726010734318446,3.954437274204084,4.588269346431479,-0.0587670034497666,22.95636516638526,24.93536216348744,16.333333333333332,drl_latent_regime_no_dir_63,63,gating
fold3,test,1239,233,233,0.0996126058613138,0.1086510108567069,0.1483557244042422,0.7323681731393981,0.9172031490068756,0.9062629139831578,-0.1198890621918642,15.053087327727042,16.350767269772476,25.25,drl_latent_regime_no_dir_63,63,gating
fold4,val,1239,233,233,0.0211387728169403,0.0229818685377902,0.1544223971610463,0.1488247104066296,0.202963885773078,0.1870617511258966,-0.1228571228456156,0.9669736957025212,1.0503334970561868,232.0,drl_latent_regime_no_dir_63,63,gating
fold4,test,1239,233,233,0.1531447240834189,0.1673971483091825,0.1184583750145229,1.4131305472378777,1.8968529437049149,2.783881139677682,-0.0601308532621345,0.9191553270912796,0.9983928552888036,232.0,drl_latent_regime_no_dir_63,63,gating
fold5,val,1239,233,233,0.0520165264738075,0.0566254309190854,0.1133391577146883,0.4996104793863932,0.6989044039344098,0.8486171884482306,-0.0667267075071033,43.14277412317861,46.86197878896986,9.5,drl_latent_regime_no_dir_63,63,gating
fold5,test,1239,232,232,-0.0136361105243939,-0.0148664982465391,0.0629571062434868,-0.2361369372512604,-0.2980326224305231,-0.2645239961296169,-0.0562009438238434,49.2857859487798,53.76631194412341,7.4,drl_latent_regime_no_dir_63,63,gating
fold6,val,1239,232,232,-0.0249397994543371,-0.0271759753831828,0.0638346995147401,-0.4257241843350043,-0.5980957904063644,-0.4113408270919317,-0.0660668078471802,128.3386213089058,140.0057687006245,2.5625,drl_latent_regime_no_dir_63,63,gating
fold6,test,1239,232,232,-0.1753643529976257,-0.1896930415324927,0.162617359982489,-1.1664993304092457,-1.4825780999773022,-0.865091659828466,-0.2192750784004852,70.55881419958652,76.97325185409439,5.6,drl_latent_regime_no_dir_63,63,gating
